participant_id,age,trial_order,stimulus,response,rt,rt_measure
363849,42.0,10,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,2129.29999999702,keypress
363849,42.0,11,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,3939.89999999851,keypress
363849,42.0,12,No students that the teachers punished could expect any friendliness from the strict principal,n,3679.20000000298,keypress
363849,42.0,13,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2584.19999999553,keypress
363849,42.0,14,The professors that no students respected have ever wanted negativity in a class debate,n,3899.19999999553,keypress
363849,42.0,15,The professors that no students respected have ever wanted negativity in a class debate,n,1541.79999999702,keypress
363849,42.0,16,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,2121.5,keypress
363849,42.0,17,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,2419.39999999851,keypress
363849,42.0,18,No students that the teachers punished could expect any friendliness from the strict principal,n,1370.19999999553,keypress
363849,42.0,19,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,1492.69999999553,keypress
363849,42.0,20,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,1069.80000000447,keypress
363849,42.0,21,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,3786.5,keypress
363849,42.0,22,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,3506.20000000298,keypress
363849,42.0,23,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,2046.89999999851,keypress
363849,42.0,24,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,1669.10000000149,keypress
363849,42.0,25,No detergents that the housewives used have ever caused damage to the delicate clothing,n,3284.29999999702,keypress
363849,42.0,26,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,4929.69999999553,keypress
363849,42.0,27,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,1284.10000000149,keypress
363849,42.0,28,No students that the teachers punished could expect any friendliness from the strict principal,n,1745.10000000149,keypress
363849,42.0,29,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,1440.5,keypress
363849,42.0,30,No students that the teachers punished could expect any friendliness from the strict principal,n,1474.79999999702,keypress
363849,42.0,31,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2982.5,keypress
363849,42.0,32,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,3243.60000000149,keypress
363849,42.0,33,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,5610.10000000149,keypress
363849,42.0,34,No students that the teachers punished could expect any friendliness from the strict principal,n,3715.29999999702,keypress
363849,42.0,35,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,1500.10000000149,keypress
363849,42.0,36,No customers that the salesmen assisted have expressed any optimism for a full refund,n,2237.0,keypress
363849,42.0,37,No detergents that the housewives used have ever caused damage to the delicate clothing,n,1601.60000000149,keypress
363849,42.0,38,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,1600.30000000447,keypress
363849,42.0,39,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,4245.09999999404,keypress
363849,42.0,40,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,3012.79999999702,keypress
363849,42.0,41,The professors that no students respected have ever wanted negativity in a class debate,n,6973.10000000149,keypress
363849,42.0,42,The professors that no students respected have ever wanted negativity in a class debate,n,2817.79999999702,keypress
363849,42.0,43,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,1765.10000000149,keypress
363849,42.0,44,No customers that the salesmen assisted have expressed any optimism for a full refund,n,2502.70000000298,keypress
363849,42.0,45,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2206.89999999851,keypress
363849,42.0,46,No customers that the salesmen assisted have expressed any optimism for a full refund,n,2273.09999999404,keypress
363849,42.0,47,No detergents that the housewives used have ever caused damage to the delicate clothing,n,1870.0,keypress
363849,42.0,48,No students that the teachers punished could expect any friendliness from the strict principal,n,1473.60000000149,keypress
363849,42.0,49,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,1393.79999999702,keypress
363849,42.0,50,The professors that no students respected have ever wanted negativity in a class debate,n,2266.19999999553,keypress
363849,42.0,51,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,2272.5,keypress
363849,42.0,52,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,6591.29999999702,keypress
363849,42.0,53,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,5891.39999999851,keypress
363849,42.0,54,No detergents that the housewives used have ever caused damage to the delicate clothing,n,2955.0,keypress
363849,42.0,55,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,4124.29999999702,keypress
363849,42.0,56,No students that the teachers punished could expect any friendliness from the strict principal,n,9580.70000000298,keypress
363849,42.0,57,Red is new door the,n,1293.30000000447,keypress
363849,42.0,58,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,989.0,keypress
363849,42.0,59,The professors that no students respected have ever wanted negativity in a class debate,n,893.80000000447,keypress
363849,42.0,60,No customers that the salesmen assisted have expressed any optimism for a full refund,n,857.20000000298,keypress
363849,42.0,61,The new door is red,c,2358.39999999851,keypress
363849,42.0,62,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2018.10000000149,keypress
363849,42.0,63,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,3199.39999999851,keypress
363849,42.0,64,No students that the teachers punished could expect any friendliness from the strict principal,n,1451.10000000149,keypress
363849,42.0,65,No authors that the critics recommended have received any acknowledgment for a best-selling novel,n,1397.5,keypress
363849,42.0,66,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,2099.89999999851,keypress
363849,42.0,67,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,2079.19999999553,keypress
363849,42.0,68,No customers that the salesmen assisted have expressed any optimism for a full refund,n,1550.89999999851,keypress
363849,42.0,69,No detergents that the housewives used have ever caused damage to the delicate clothing,n,1378.39999999851,keypress
363849,42.0,70,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,1420.10000000149,keypress
363849,42.0,71,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,4090.59999999404,keypress
363849,42.0,72,The professors that no students respected have ever wanted negativity in a class debate,n,2727.70000000298,keypress
363849,42.0,73,No detergents that the housewives used have ever caused damage to the delicate clothing,n,3334.29999999702,keypress
363849,42.0,74,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,1751.79999999702,keypress
363849,42.0,75,No detergents that the housewives used have ever caused damage to the delicate clothing,n,1908.89999999851,keypress
363849,42.0,76,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,2548.30000000447,keypress
363849,42.0,77,The professors that no students respected have ever wanted negativity in a class debate,n,1554.40000000596,keypress
363849,42.0,78,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,1577.80000000447,keypress
363849,42.0,79,Red is new door the,n,4789.5,keypress
363849,42.0,80,No detergents that the housewives used have ever caused damage to the delicate clothing,n,2653.69999999553,keypress
363849,42.0,81,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,7769.5,keypress
363849,42.0,82,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,8612.40000000596,keypress
363849,42.0,83,No detergents that the housewives used have ever caused damage to the delicate clothing,n,3001.19999999553,keypress
363849,42.0,84,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,n,5230.0,keypress
363849,42.0,85,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2924.0,keypress
363849,42.0,86,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,n,2024.60000000149,keypress
363849,42.0,87,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,1206.69999999553,keypress
363849,42.0,88,The new door is red,c,2066.29999999702,keypress
363849,42.0,89,The lawyers that no businessmen respected have ever received criticism for a bad trial,n,4912.0,keypress
363849,42.0,90,No customers that the salesmen assisted have expressed any optimism for a full refund,n,1206.80000000447,keypress
363849,42.0,91,No detergents that the housewives used have ever caused damage to the delicate clothing,c,34617.8000000045,keypress
363849,42.0,92,The soldiers that no diplomats supported have shown any bravery in the controversial war,n,2603.30000000447,keypress
363849,42.0,93,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,n,1915.39999999851,keypress
363849,42.0,94,The professors that no students respected have ever wanted negativity in a class debate,n,1978.0,keypress
363849,42.0,95,Red is new door the,n,2120.5,keypress
363849,42.0,96,No students that the teachers punished could expect any friendliness from the strict principal,n,1566.59999999404,keypress
