trial_order,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,other_languages,country_of_residence,rt_measure
19,other,"['The', 'BIKE', 'that was', 'YELLOW', 'and', 'SHINY', 'belonged', 'TO', 'the', 'BOY', 'with the', 'HAT']",assorted,The bike was shiny?,other,y,1,1.4392581550000043,012,right,female,Dutch,23,English (Fluent),Australia,keypress
20,other,"['The', 'GIRL', 'kicked the', 'BALL', 'into the', 'WINDOW', 'but it', 'DID', 'not', 'BREAK']",assorted,The girl broke the window?,other,n,1,2.1727767760000347,012,right,female,Dutch,23,English (Fluent),Australia,keypress
21,incongruent,"['THE', 'count', 'THAT', 'knew', 'THE', 'queen', 'OWNED A', 'castle', 'BY THE', 'lake']",subject,The queen owned a castle?,main_clause,n,1,1.7722825289999946,012,right,female,Dutch,23,English (Fluent),Australia,keypress
22,other,"['The', 'BOOK', 'that the', 'LADY', 'with a', 'TATTOO', 'had', 'WRITTEN', 'was her', 'BEST', 'book', 'YET']",assorted,The man wrote a book?,other,n,1,1.4564373069999874,012,right,female,Dutch,23,English (Fluent),Australia,keypress
23,other,"['The', 'CAT', 'chased the', 'BIRD', 'but', 'IT', 'flew', 'AWAY', 'into the', 'SUNSET']",assorted,The cat chased the bird?,other,y,1,1.373063233000039,012,right,female,Dutch,23,English (Fluent),Australia,keypress
24,congruent,"['The', 'BUG', 'that', 'ATTACKED', 'the', 'ANT', 'was as', 'BIG', 'as a', 'COIN']",subject,The ant was as big as a coin?,main_clause,n,1,2.2921523369999477,012,right,female,Dutch,23,English (Fluent),Australia,keypress
25,other,"['The', 'MAN', 'who was', 'SHORT', 'gave his', 'WIFE', 'some red', 'CANDLES', 'for her', 'BIRTHDAY']",assorted,The man was tall?,other,n,1,1.0390115299999252,012,right,female,Dutch,23,English (Fluent),Australia,keypress
26,other,"['The', 'DESK', 'was', 'NEW', 'but', 'DUSTY', 'and', 'COVERED', 'with old', 'BOOKS']",assorted,The desk was new?,other,y,1,1.573913970000035,012,right,female,Dutch,23,English (Fluent),Australia,keypress
27,congruent,"['The', 'FRIEND', 'that the', 'bride', 'TEASED', 'told', 'a', 'JOKE', 'about', 'the', 'PAST']",object,The bride teased the friend?,relative_clause,y,1,1.5578503489999775,012,right,female,Dutch,23,English (Fluent),Australia,keypress
28,congruent,"['The', 'GUY', 'that', 'THANKED', 'the', 'JUDGE', 'left the', 'ROOM', 'with a', 'SMILE']",subject,The guy thanked the judge?,relative_clause,y,1,1.3736248740000292,012,right,female,Dutch,23,English (Fluent),Australia,keypress
29,incongruent,"['THE', 'maid', 'that the', 'CHEF', 'loved', 'quit', 'THE', 'job', 'at', 'THE', 'house']",object,The chef quit the job?,main_clause,n,1,3.175412573000017,012,right,female,Dutch,23,English (Fluent),Australia,keypress
30,incongruent,"['THE', 'girl', 'that the', 'NERD', 'thanked', 'broke', 'THE', 'vase', 'with', 'THE', 'flowers']",object,The girl pushed the nerd?,relative_clause,y,0,2.2769326359999695,012,right,female,Dutch,23,English (Fluent),Australia,keypress
31,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The boy and girl own a horse?,other,n,0,5.701415773000008,012,right,female,Dutch,23,English (Fluent),Australia,keypress
32,congruent,"['The', 'SAILOR', 'that', 'PUSHED', 'the', 'BANKER', 'hurt his', 'FOOT', 'in the', 'BRAWL']",subject,The sailor pushed the banker?,relative_clause,y,1,1.8582505120000403,012,right,female,Dutch,23,English (Fluent),Australia,keypress
33,congruent,"['The', 'TRADIE', 'that', 'THANKED', 'the', 'MAN', 'left his', 'WALLET', 'in the', 'CAR']",subject,The man thanked the tradie?,relative_clause,n,1,2.958129289999988,012,right,female,Dutch,23,English (Fluent),Australia,keypress
34,congruent,"['The', 'FOX', 'that', 'CHASED', 'the', 'WOLF', 'hurt its', 'PAWS', 'on the', 'WAY']",subject,The fox chased the wolf?,relative_clause,y,1,1.3395960569999943,012,right,female,Dutch,23,English (Fluent),Australia,keypress
35,other,"['The', 'BOX', 'was', 'MADE', 'from', 'WOOD', 'and was', 'FULL', 'of', 'THINGS', 'that', 'SHINED']",assorted,The box was shiny?,other,n,1,1.2227010240000027,012,right,female,Dutch,23,English (Fluent),Australia,keypress
36,congruent,"['The', 'COP', 'that the', 'spy', 'MET', 'wrote', 'a', 'BOOK', 'about', 'the', 'CASE']",object,The spy met the cop?,relative_clause,y,1,5.049265855000044,012,right,female,Dutch,23,English (Fluent),Australia,keypress
37,congruent,"['The', 'HAT', 'that', 'MATCHED', 'the', 'SKIRT', 'had a', 'BOW', 'in the', 'BACK']",subject,The skirt had a bow?,main_clause,n,1,2.5931414110000333,012,right,female,Dutch,23,English (Fluent),Australia,keypress
38,incongruent,"['THE', 'cat', 'that the', 'DOG', 'fought', 'licked', 'ITS', 'wounds', 'in', 'THE', 'corner']",object,The cat fought the dog?,relative_clause,y,0,3.328994034999937,012,right,female,Dutch,23,English (Fluent),Australia,keypress
39,incongruent,"['THE', 'cook', 'THAT', 'hugged', 'THE', 'maid', 'HAD A', 'tear', 'ON HER', 'cheek']",subject,The maid hugged the cook?,relative_clause,n,1,2.359163685999988,012,right,female,Dutch,23,English (Fluent),Australia,keypress
40,congruent,"['The', 'DEAN', 'that', 'CALLED', 'the', 'BOY', 'had a', 'VOICE', 'full of', 'ANGER']",subject,The dean had a voice full of anger?,main_clause,y,1,2.976987640999937,012,right,female,Dutch,23,English (Fluent),Australia,keypress
41,incongruent,"['THE', 'whale', 'THAT', 'bit', 'THE', 'shark', 'WON THE', 'fight', 'IN THE', 'end']",subject,The whale bit the shark?,relative_clause,y,1,2.0057409650000864,012,right,female,Dutch,23,English (Fluent),Australia,keypress
42,other,"['The', 'APPLES', 'that', 'THE', 'couple', 'BOUGHT', 'at the', 'MARKET', 'were', 'RED']",assorted,The couple bought some apples?,other,y,1,1.7574623499999689,012,right,female,Dutch,23,English (Fluent),Australia,keypress
43,congruent,"['The', 'PRIEST', 'that the', 'nun', 'THANKED', 'left', 'the', 'CHURCH', 'in', 'a', 'HURRY']",object,The nun left the church?,main_clause,n,1,3.311365870999907,012,right,female,Dutch,23,English (Fluent),Australia,keypress
44,other,"['The', 'CUP', 'was', 'MADE', 'from green', 'PLASTIC', 'and was', 'FILLED', 'with', 'JUICE']",assorted,The cup was full of green juice?,other,n,1,2.159448967000003,012,right,female,Dutch,23,English (Fluent),Australia,keypress
45,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was unexpected?,other,y,1,2.2755052309998973,012,right,female,Dutch,23,English (Fluent),Australia,keypress
46,congruent,"['The', 'GROOM', 'that', 'CHARMED', 'the', 'AUNT', 'raised a', 'TOAST', 'to the', 'PARENTS']",subject,The aunt charmed the groom?,relative_clause,n,1,1.6247467500000994,012,right,female,Dutch,23,English (Fluent),Australia,keypress
47,incongruent,"['THE', 'priest', 'THAT', 'paid', 'THE', 'cook', 'SIGNED THE', 'check', 'AT THE', 'bank']",subject,The priest signed the check?,main_clause,y,1,1.8579151520000323,012,right,female,Dutch,23,English (Fluent),Australia,keypress
48,congruent,"['The', 'KING', 'that', 'PLEASED', 'the', 'GUEST', 'poured the', 'WINE', 'from the', 'JUG']",subject,The king poured the wine?,main_clause,y,1,2.376338824999948,012,right,female,Dutch,23,English (Fluent),Australia,keypress
49,incongruent,"['THE', 'bloke', 'THAT', 'helped', 'THE', 'mum', 'GAVE A', 'gift', 'TO SAY', 'thanks']",subject,The bloke helped the mum?,relative_clause,y,1,1.59043546099997,012,right,female,Dutch,23,English (Fluent),Australia,keypress
50,congruent,"['The', 'CHIEF', 'that the', 'girl', 'THANKED', 'was', 'too', 'LATE', 'for', 'the', 'BUS']",object,The chief was too late?,main_clause,y,1,1.1400489690000768,012,right,female,Dutch,23,English (Fluent),Australia,keypress
51,incongruent,"['THE', 'bum', 'THAT', 'scared', 'THE', 'cop', 'CROSSED THE', 'street', 'AT THE', 'light']",subject,The cop scared the bum?,relative_clause,n,1,1.4734108990001005,012,right,female,Dutch,23,English (Fluent),Australia,keypress
52,incongruent,"['THE', 'thief', 'that the', 'GUARD', 'saw', 'had', 'A', 'gun', 'in', 'HIS', 'holster']",object,The guard saw the thief?,relative_clause,y,1,1.7241175439999097,012,right,female,Dutch,23,English (Fluent),Australia,keypress
53,other,"['The', 'CAR', 'that was', 'NEW', 'had', 'JUST', 'been', 'CLEANED', 'by', 'THE', 'old', 'LADY']",assorted,The car was old?,other,n,1,1.1556445740000072,012,right,female,Dutch,23,English (Fluent),Australia,keypress
54,congruent,"['The', 'KID', 'that the', 'dad', 'FOLLOWED', 'had', 'some', 'MUD', 'on', 'his', 'SHOES']",object,The dad followed the kid?,relative_clause,y,1,1.3370162449999723,012,right,female,Dutch,23,English (Fluent),Australia,keypress
55,other,"['The', 'COLOUR', 'of the', 'HOUSE', 'was', 'BRIGHTER', 'than the', 'MEN', 'who travelled', 'EXPECTED']",assorted,The men travelled?,other,y,1,1.9585008169999585,012,right,female,Dutch,23,English (Fluent),Australia,keypress
56,incongruent,"['THE', 'guest', 'THAT', 'kissed', 'THE', 'host', 'BROUGHT A', 'cake', 'TO THE', 'party']",subject,The guest kissed the host?,relative_clause,y,1,1.4226814769999692,012,right,female,Dutch,23,English (Fluent),Australia,keypress
57,congruent,"['The', 'ROD', 'that', 'BENT', 'the', 'PIPE', 'had a', 'HOLE', 'in the', 'MIDDLE']",subject,The pipe bent the rod?,relative_clause,n,1,1.456564058999902,012,right,female,Dutch,23,English (Fluent),Australia,keypress
58,incongruent,"['THE', 'scout', 'THAT', 'punched', 'THE', 'coach', 'HAD A', 'fight', 'WITH A', 'manager']",subject,The coach had a fight?,main_clause,n,1,2.6433258499999965,012,right,female,Dutch,23,English (Fluent),Australia,keypress
59,other,"['The', 'BOSS', 'was', 'HAPPY', 'to', 'SEE', 'the', 'WORK', 'that', 'THE', 'two', 'GIRLS', 'had', 'DONE']",assorted,The boss was happy?,other,y,1,1.0729179459999614,012,right,female,Dutch,23,English (Fluent),Australia,keypress
60,congruent,"['The', 'MAN', 'that the', 'nurse', 'PHONED', 'left', 'his', 'PILLS', 'at', 'the', 'OFFICE']",object,The nurse left the pills?,main_clause,n,1,1.1719694120000668,012,right,female,Dutch,23,English (Fluent),Australia,keypress
61,other,"['The', 'RING', 'that', 'WAS', 'sadly', 'LOST', 'was', 'FOUND', 'by the', 'FAT', 'and', 'VERY', 'happy', 'PRIEST']",assorted,The priest was sad?,other,n,1,1.557618783999942,012,right,female,Dutch,23,English (Fluent),Australia,keypress
62,incongruent,"['THE', 'truck', 'THAT', 'bumped', 'THE', 'car', 'HAD A', 'man', 'AT THE', 'wheel']",subject,The truck had a man at the wheel?,main_clause,y,1,2.342336500999977,012,right,female,Dutch,23,English (Fluent),Australia,keypress
63,incongruent,"['THE', 'owl', 'THAT', 'scared', 'THE', 'bat', 'MADE A', 'loop', 'IN THE', 'air']",subject,The bat made a loop?,main_clause,n,1,2.0725194719999536,012,right,female,Dutch,23,English (Fluent),Australia,keypress
64,incongruent,"['THE', 'boss', 'that the', 'CLERK', 'mocked', 'had', 'A', 'crush', 'on', 'THE', 'intern']",object,The boss mocked the clerk?,relative_clause,n,1,3.295239567000067,012,right,female,Dutch,23,English (Fluent),Australia,keypress
65,congruent,"['The', 'BOY', 'that the', 'girl', 'HELPED', 'got', 'an', 'A', 'on', 'the', 'TEST']",object,The boy got an A?,main_clause,y,1,3.529417950000152,012,right,female,Dutch,23,English (Fluent),Australia,keypress
66,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The boy was hungry?,other,n,1,1.5904764950000754,012,right,female,Dutch,23,English (Fluent),Australia,keypress
67,congruent,"['The', 'NIECE', 'that the', 'aunt', 'KISSED', 'sang', 'a', 'SONG', 'for', 'the', 'GUESTS']",object,The niece kissed the aunt?,relative_clause,y,0,1.873372560000007,012,right,female,Dutch,23,English (Fluent),Australia,keypress
68,other,"['The', 'HAT', 'that was', 'WORN', 'by the', 'BOY', 'with a', 'JACKET', 'was too', 'SMALL', 'for the', 'MAN']",assorted,The hat was too small?,other,y,1,4.816050282000106,012,right,female,Dutch,23,English (Fluent),Australia,keypress
69,incongruent,"['THE', 'boat', 'that the', 'YACHT', 'chased', 'made', 'A', 'turn', 'at', 'THE', 'boathouse']",object,The boat made a turn?,main_clause,n,0,3.1777201490001517,012,right,female,Dutch,23,English (Fluent),Australia,keypress
70,other,"['The', 'DOG', 'that', 'BARKED', 'is very', 'BIG', 'and very', 'FRIENDLY', 'but', 'DOESN’T', 'like', 'CATS']",assorted,The dog is very big?,other,y,1,1.7232883300000594,012,right,female,Dutch,23,English (Fluent),Australia,keypress
71,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The boy called his best friend?,other,y,1,1.6235423900000114,012,right,female,Dutch,23,English (Fluent),Australia,keypress
72,congruent,"['The', 'NURSE', 'that the', 'coach', 'BLAMED', 'checked', 'the', 'FILE', 'of', 'the', 'GYMNAST']",object,The nurse blamed the coach?,relative_clause,y,0,4.211142765999966,012,right,female,Dutch,23,English (Fluent),Australia,keypress
73,incongruent,"['THE', 'knight', 'that the', 'KING', 'helped', 'sent', 'A', 'gift', 'from', 'HIS', 'castle']",object,The king helped the knight?,relative_clause,n,0,3.1111519669998415,012,right,female,Dutch,23,English (Fluent),Australia,keypress
1,incongruent,"['THE', 'guy', 'THAT', 'thanked', 'THE', 'judge', 'LEFT THE', 'room', 'WITH A', 'smile']",subject,The judge left the room?,main_clause,y,0,0.9385352980000334,013,left,male,English,26,NA,Australia,keypress
2,other,"['The', 'DESK', 'was', 'NEW', 'but', 'DUSTY', 'and', 'COVERED', 'with old', 'BOOKS']",assorted,The desk was old?,other,n,1,1.4042769640000188,013,left,male,English,26,NA,Australia,keypress
3,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was unexpected?,other,n,0,0.922252329999992,013,left,male,English,26,NA,Australia,keypress
4,congruent,"['The', 'DESK', 'that', 'SCRATCHED', 'the', 'BED', 'was too', 'OLD', 'to be', 'MOVED']",subject,The bed scratched the desk?,relative_clause,y,0,4.731579213000032,013,left,male,English,26,NA,Australia,keypress
5,incongruent,"['THE', 'crook', 'THAT', 'warned', 'THE', 'thief', 'FLED THE', 'town', 'THE NEXT', 'morning']",subject,The crook fled the town?,main_clause,y,1,1.390104640000004,013,left,male,English,26,NA,Australia,keypress
6,congruent,"['The', 'MAID', 'that the', 'chef', 'LOVED', 'quit', 'the', 'JOB', 'at', 'the', 'HOUSE']",object,The maid quit the job?,main_clause,y,1,0.952649210000004,013,left,male,English,26,NA,Australia,keypress
7,other,"['The', 'BIKE', 'that was', 'YELLOW', 'and', 'SHINY', 'belonged', 'TO', 'the', 'BOY', 'with the', 'HAT']",assorted,The bike was red?,other,n,1,1.089202023000098,013,left,male,English,26,NA,Australia,keypress
8,other,"['The', 'GIRL', 'on', 'THE', 'school', 'TRIP', 'saw a', 'FROG', 'and', 'LATER', 'she', 'SAW', 'a', 'MOUSE']",assorted,The girl saw a frog?,other,y,1,0.7887180039999748,013,left,male,English,26,NA,Australia,keypress
9,other,"['The', 'CONCERT', 'started', 'LATER', 'than', 'WHAT', 'the', 'LADY', 'told the', 'TRAVELER']",assorted,The concert started later than the travellers expected?,other,y,1,2.693831667999916,013,left,male,English,26,NA,Australia,keypress
10,incongruent,"['THE', 'car', 'THAT', 'pulled', 'THE', 'truck', 'HAD A', 'scratch', 'ON THE', 'door']",subject,The truck pulled the car?,relative_clause,n,1,2.907931469999994,013,left,male,English,26,NA,Australia,keypress
11,incongruent,"['THE', 'bloke', 'that the', 'MUM', 'helped', 'gave', 'A', 'gift', 'to', 'SAY', 'thanks']",object,The mum helped the bloke?,relative_clause,y,1,1.7415393580000682,013,left,male,English,26,NA,Australia,keypress
12,incongruent,"['THE', 'nurse', 'THAT', 'blamed', 'THE', 'coach', 'CHECKED THE', 'file', 'OF THE', 'gymnast']",subject,The nurse blamed the coach?,relative_clause,y,1,3.445412367999893,013,left,male,English,26,NA,Australia,keypress
13,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The boy was hungry?,other,n,1,0.985877553000023,013,left,male,English,26,NA,Australia,keypress
14,other,"['The', 'COLOUR', 'of the', 'HOUSE', 'was', 'BRIGHTER', 'than the', 'MEN', 'who travelled', 'EXPECTED']",assorted,The men travelled?,other,y,1,1.6748737149999895,013,left,male,English,26,NA,Australia,keypress
15,congruent,"['The', 'CHIEF', 'that', 'THANKED', 'the', 'GIRL', 'was too', 'LATE', 'for the', 'BUS']",subject,The girl was too late?,main_clause,n,1,1.6883794750000334,013,left,male,English,26,NA,Australia,keypress
16,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The horse was muddy?,other,n,1,1.791162417999999,013,left,male,English,26,NA,Australia,keypress
17,congruent,"['The', 'GUEST', 'that', 'KISSED', 'the', 'HOST', 'brought a', 'CAKE', 'to the', 'PARTY']",subject,The guest kissed the host?,relative_clause,y,1,0.8214076860000432,013,left,male,English,26,NA,Australia,keypress
18,congruent,"['The', 'DAD', 'that', 'KNEW', 'the', 'CHEF', 'had a', 'SON', 'with a', 'LIMP']",subject,The dad knew the chef?,relative_clause,y,1,1.089098482000054,013,left,male,English,26,NA,Australia,keypress
19,congruent,"['The', 'CLERK', 'that', 'LIKED', 'the', 'BOSS', 'had a', 'DESK', 'by the', 'WINDOW']",subject,The clerk liked the boss?,relative_clause,y,1,1.406582780000008,013,left,male,English,26,NA,Australia,keypress
20,incongruent,"['THE', 'priest', 'that the', 'COOK', 'paid', 'signed', 'THE', 'check', 'at', 'THE', 'bank']",object,The priest paid the cook?,relative_clause,y,0,1.774695720000068,013,left,male,English,26,NA,Australia,keypress
21,incongruent,"['THE', 'kid', 'THAT', 'followed', 'THE', 'dad', 'HAD SOME', 'mud', 'ON HIS', 'shoes']",subject,The dad followed the kid?,relative_clause,n,1,2.025217252999937,013,left,male,English,26,NA,Australia,keypress
22,congruent,"['The', 'COOK', 'that', 'HUGGED', 'the', 'MAID', 'had a', 'TEAR', 'on her', 'CHEEK']",subject,The cook had a tear on her cheek?,main_clause,y,1,1.4735987459999933,013,left,male,English,26,NA,Australia,keypress
23,incongruent,"['THE', 'dancer', 'that the', 'GUY', 'liked', 'was', 'A', 'chef', 'in', 'THE', 'city']",object,The dancer was a chef?,main_clause,y,1,1.456354315999988,013,left,male,English,26,NA,Australia,keypress
24,other,"['The', 'BOSS', 'was', 'HAPPY', 'to', 'SEE', 'the', 'WORK', 'that', 'THE', 'two', 'GIRLS', 'had', 'DONE']",assorted,The girls were happy?,other,n,1,1.2063985180000143,013,left,male,English,26,NA,Australia,keypress
25,congruent,"['The', 'BUM', 'that the', 'cop', 'SCARED', 'crossed', 'the', 'STREET', 'at', 'the', 'LIGHT']",object,The cop scared the bum?,relative_clause,y,1,1.0393987280000374,013,left,male,English,26,NA,Australia,keypress
